Company,CEI_Score,Year,cusip,firm_name,fuzzy_match_score
” ” ” ”,2.0,2020,,,0
2c Equal health coverage for transgender Alliance Data Systems Corp Columbus,85.0,2020,,,0
program place must include Ally Financial Inc Detroit,100.0,2020,,,0
Altria Group Inc Richmond,100.0,2020,,,0
groups individual employees Ameren Corp Louis ¢ 0e©,100.0,2020,,,0
American Airlines Fort Worth,100.0,2020,,,0
American Apparel LLC Los Angeles,80.0,2020,,,0
American Eagle Outfitters Inc Pittsburgh,85.0,2020,,,0
American Express Company New York,100.0,2020,,,0
American Express Global Business Travel Jersey City,100.0,2020,,,0
American Family Mutual Insurance Company Madison,100.0,2020,,,0
sex domestic partner medical AMN Healthcare Services Inc San Diego,90.0,2020,,,0
engagement broader LGBTQ Aon Corp Chicago,100.0,2020,,,0
AQR Capital Management LLC Greenwich,100.0,2020,,,0
HRC from unofficial LGBTQ employee Greiner Beni Wile Ghieage,60.0,2020,,,0
groups individual employees Arconic New York ©,100.0,2020,,,0
Arent Fox LLP Washington,100.0,2020,,,0
Armstrong Teasdale LLP Louis,100.0,2020,,,0
Arnold Porter Kaye Scholer LLP Washington,100.0,2020,,,0
Arrow Electronics Centennial,100.0,2020,,,0
Arthur Gallagher Rolling Meadows,100.0,2020,,,0
Arup USA Inc New York,90.0,2020,,,0
Ascena Retail Group Inc Mahwah,90.0,2020,,,0
“ ” ” ”,2.0,2020,,,0
Atlassian San Francisco,95.0,2020,,,0
engagement broader LGBTQ Avery Dennison Glendale,20.0,2020,,,0
program place must include Avis Budget Group Inc Parsippany ©,90.0,2020,,,0
HRC from unofficial LGBTQ employee Sietemlins mingion,85.0,2020,,,0
groups individual employees Bain Inc / Bridgespan Group Boston eie0 ©,100.0,2020,,,0
Baker Hostetler LLP Cleveland © © 0e,85.0,2020,,,0
Baker McKenzie LLP Chicago,100.0,2020,,,0
Baker Botts LLP Houston ™ 0e,65.0,2020,,,0
Ball Corp Broomfield « 0e,95.0,2020,,,0
Bank America Corp Charlotte ©,75.0,2020,,,0
Bank New York Mellon Corp The New York,100.0,2020,,,0
2c Equal health coverage for transgender Battelle Energy Alliance Idaho National Laboratory Idaho Falls,90.0,2020,,,0
engagement broader LGBTQ Becton Dickinson and Franklin Lakes,100.0,2020,,,0
HRC from unofficial LGBTQ employee Biogen Geulentels,100.0,2020,,,0
groups individual employees Black Veatch Holding Inc Overland Park ¢ 0e©,100.0,2020,,,0
Black Knight Inc Jacksonville,70.0,2020,,,0
BlackRock New York,100.0,2020,,,0
Bloomberg New York,100.0,2020,,,0
Bloomin’ Brands Inc Tampa,50.0,2020,,,0
sex domestic partner medical Blue Shield California San Francisco,100.0,2020,,,0
BMC Software Inc Houston,45.0,2020,,,0
engagement broader LGBTQ Boies Schiller Flexner LLP New York,100.0,2020,,,0
program place must include Books Million Inc Birmingham «,80.0,2020,,,0
Boston Consulting Group Boston,100.0,2020,,,0
the Fortune 500 companies that have Boston Scientific Corp Marlborough,100.0,2020,,,0
HRC from unofficial LGBTQ employee Ele Naciiteite nee ™,100.0,2020,,,0
Bridgestone Americas Holding Inc Nashville ™,90.0,2020,318315108.0,"Bridgestone Americas Holding Inc., Nashville, TN",85
Bright Horizons Watertown,90.0,2020,,,0
Brinker International Inc Dallas,65.0,2020,,,0
Bristol Myers Squibb New York,100.0,2020,,,0
Broadridge Financial Solutions Inc Lake Success,100.0,2020,,,0
Brooks Brothers Group Inc New York,85.0,2020,,,0
Brooks Sports Inc Seattle,95.0,2020,,,0
sex domestic partner medical Bryan Cave Leighton Paisner LLP Louis,100.0,2020,,,0
2c Equal health coverage for transgender Buckley LLP Washington,100.0,2020,,,0
Caesars Entertainment Corp Las Vegas,100.0,2020,,,0
