Company,CEI_Score,Year,cusip,firm_name,fuzzy_match_score
Edison International Rosemead,71.0,2002,,,0
Fannie Mae Washington,71.0,2002,,,0
Freddie Mac McLean,71.0,2002,,,0
Hyatt Corp Chicago,71.0,2002,,,0
Kellogg Battle Creek,71.0,2002,,,0
Lillian Vernon Corp New Rochelle,71.0,2002,,,0
MetLife Metropolitan Life Insurance New York,71.0,2002,59156R108,"MetLife (Metropolitan Life Insurance), New York, NY",89
New York Times New York,71.0,2002,,,0
Nordstrom Seattle,71.0,2002,,,0
Northeast Utilities System Berlin,71.0,2002,,,0
Northwest Airlines Eagan,71.0,2002,667280408,"Northwest Airlines Corp., Eagan, MN",86
Oracle Corp Redwood Shores,71.0,2002,,,0
Providian Financial Corp San Francisco,71.0,2002,,,0
QualComm San Diego,71.0,2002,,,0
Reebok International Stoughton,71.0,2002,,,0
Roche Group Hoffman Roche Nutley,71.0,2002,,,0
Ryder System Inc Miami,71.0,2002,,,0
Safeco Seattle,71.0,2002,,,0
Sempra Energy San Diego,71.0,2002,,,0
Starwood Hotels Resorts Worldwide White Plains,71.0,2002,,,0
The Allstate Corp Northbrook,71.0,2002,,,0
The Boeing ” Seattle,71.0,2002,,,0
The Coca Cola Atlanta,71.0,2002,,,0
The Limited Inc Columbus,71.0,2002,,,0
The Men’ Wearhouse Inc Houston,71.0,2002,,,0
Toyota North America Inc Erlanger,71.0,2002,,,0
USA Education Inc Sallie Mae Reston,71.0,2002,,,0
Verio Inc Englewood,71.0,2002,,,0
Viacom Inc New York,71.0,2002,,,0
Vision Service Plan Rancho Cordova,71.0,2002,,,0
Wainwright Bank Boston,71.0,2002,,,0
Working Assets Funding Service San Francisco,71.0,2002,,,0
Agouron Pharmaceuticals Jolla,57.0,2002,,,0
Allegheny Energy Hagerstown,57.0,2002,,,0
Arhaus Columbus,57.0,2002,,,0
Avon Products New York,57.0,2002,,,0
Barnes Noble New York,57.0,2002,,,0
Baxter International Deerfield,57.0,2002,,,0
Cinergy Corp Cincinnati,57.0,2002,,,0
Cisco Systems San Jose,57.0,2002,,,0
Colgate Palmolive New York,57.0,2002,,,0
Compass Group North America Charlotte,57.0,2002,,,0
Continental Airlines Houston,57.0,2002,,,0
Digitaria Interactive Inc San Diego,57.0,2002,,,0
Donna Karan New York,57.0,2002,,,0
DPR Construction Redwood City,57.0,2002,,,0
Pont Pont Nemours Wilmington,57.0,2002,,,0
Dun Bradstreet New York,57.0,2002,,,0
Electronic Data Systems Corp Plano,57.0,2002,285661104,"Electronic Data Systems Corp., Plano, TX",88
Ernst and Young New York,57.0,2002,,,0
Estee Lauder Companies New York,57.0,2002,,,0
Federated Department Stores Cincinnati,57.0,2002,,,0
Gap Inc San Francisco,57.0,2002,,,0
General Dynamics Corp Falls Church,57.0,2002,,,0
Health Net Woodland Hills,57.0,2002,,,0
Home Depot Atlanta,57.0,2002,,,0
Kimberly Clark Dallas,57.0,2002,,,0
Knight Ridder Newspapers Inc San Jose,57.0,2002,,,0
Bean Inc Freeport,57.0,2002,,,0
Liz Claiborne Inc New York,57.0,2002,,,0
Marimba Inc Mountain View,57.0,2002,,,0
MassMutual Life Insurance Springfield,57.0,2002,,,0
Miller Brewing Milwaukee,57.0,2002,,,0
Minnesota Mining and Manufacturing 3M Paul,57.0,2002,88579Y101,"Minnesota Mining and Manufacturing (3M), St. Paul, MN",90
Nextel Communications Reston,57.0,2002,65332V103,"Nextel Communications, Reston, VA",86
Northrop Grumman Corp Los Angeles,57.0,2002,,,0
Pharmacia Corp Peapack,57.0,2002,,,0
Philip Morris New York,57.0,2002,,,0
Pitney Bowes Stamford,57.0,2002,,,0
PPG Industries Pittsburgh,57.0,2002,,,0
Principal Financial Group Des Moines,57.0,2002,,,0
Quaker Oats Chicago,57.0,2002,,,0
Reuters America Holdings Inc New York,57.0,2002,,,0
Software House International Somerset,57.0,2002,,,0
SunTrust Banks Inc Atlanta,57.0,2002,,,0
Tech Data Corp Clearwater,57.0,2002,,,0
The Gallup Organization Princeton,57.0,2002,,,0
The Middleware Austin,57.0,2002,,,0
The Progressive Corp Mayfield Village,57.0,2002,,,0
Times Mirror Los Angeles,57.0,2002,,,0
University Hospitals Cleveland Cleveland,57.0,2002,,,0
Visa International Foster City,57.0,2002,,,0
Whole Foods Market Inc Austin,57.0,2002,,,0
WPP Group USA New York,57.0,2002,,,0
Abercrombie Fitch New Albany,43.0,2002,,,0
American President Lines Oakland,43.0,2002,00202M107,"American President Lines Ltd., Oakland, CA",86
Amgen Inc Thousand Oaks,43.0,2002,,,0
Anheuser Busch Louis,43.0,2002,,,0
Anthem Insurance Indianapolis,43.0,2002,,,0
Avnet Inc Great Neck,43.0,2002,,,0
Baltimore Gas Electric Baltimore,43.0,2002,,,0
Bridgestone/Firestone Inc Nashville ™,43.0,2002,,,0
Cambridge Technology Group Cambridge,43.0,2002,,,0
Campbell Soup Camden,43.0,2002,,,0
Carlson Companies Inc Minneapolis,43.0,2002,,,0
Celestial Seasonings Boulder,43.0,2002,,,0
Cendant Corp New York,43.0,2002,,,0
Cigna Philadelphia,43.0,2002,,,0
Costco Wholesale Issaquah,43.0,2002,,,0
Dana Corp Toledo,43.0,2002,,,0
Dow Jones New York,43.0,2002,,,0
EMC Corp Hopkinton,43.0,2002,,,0
Gateway Inc North Sioux City,43.0,2002,,,0
General Electric Fairfield,43.0,2002,,,0
Harvard Pilgrim Health Care Inc Quincy,43.0,2002,,,0
Hilton Hotels Beverly Hills,43.0,2002,,,0
Howard Howard Attorneys Bloomfield Hills,43.0,2002,,,0
Humana Inc Louisville,43.0,2002,,,0
Instinet Group Inc New York,43.0,2002,,,0
True North Communications Inc Chicago,43.0,2002,897844106,"True North Communications Inc., Chicago, IL",86
Penney Corp Inc Plano,43.0,2002,,,0
Johnson Johnson New Brunswick,43.0,2002,,,0
Latrobe Brewing Latrobe,43.0,2002,,,0
Lehman Brothers Holdings New York,43.0,2002,,,0
Lexmark International Inc Lexington,43.0,2002,,,0
Marriott International Bethesda,43.0,2002,,,0
Marsh McLennan New York,43.0,2002,,,0
Mattel Inc Segundo,43.0,2002,,,0
McDonald’ Corp Oakbrook,43.0,2002,,,0
McGraw Hill New York,43.0,2002,,,0
Mellon Financial Corp Pittsburgh,43.0,2002,,,0
Morgan Stanley Dean Witter New York,43.0,2002,,,0
Ortho Neutrogena Los Angeles,43.0,2002,,,0
Northern Telecom Inc Nashville ™,43.0,2002,,,0
Ayer Partners Inc New York,43.0,2002,,,0
Office Depot Delray Beach,43.0,2002,,,0
Omnicom Group New York,43.0,2002,,,0
Owens Corning Toledo,43.0,2002,,,0
PacifiCare Health Systems Santa Ana,43.0,2002,,,0
Pacificorp Portland,43.0,2002,,,0
Pennzoil Quaker State Houston,43.0,2002,,,0
Rockwell Collins Passenger Systems Pomona,43.0,2002,774341101,"Rockwell Collins - Passenger Systems, Pomona, CA",91
Safeway Oakland,43.0,2002,,,0
SAP America Newton Square,43.0,2002,,,0
Sara Lee Corp Chicago,43.0,2002,,,0
Schering Plough Corp Madison,43.0,2002,,,0
Scudder Kemper Investments New York,43.0,2002,,,0
Seagate Technology Inc Scotts Valley,43.0,2002,,,0
Sears Roebuck and Chicago,43.0,2002,,,0
Southwest Airlines Dallas,43.0,2002,,,0
State Farm Group Bloomington,43.0,2002,,,0
The Williams Companies Inc Tulsa,43.0,2002,,,0
Toys Framingham,43.0,2002,,,0
UnumProvident Corp Portland,43.0,2002,,,0
Whirlpool Corp Benton Harbor,43.0,2002,,,0
Edwards Inc Louis,29.0,2002,,,0
Advanced Digital Information Corp Redmond,29.0,2002,007525108,"Advanced Digital Information Corp., Redmond, WA",88
AIG American International Group New York,29.0,2002,22673Q102,"AIG (American International Group), New York, NY",88
Albertson’ Inc Boise,29.0,2002,,,0
Applied Materials Engineering Inc San Francisco,29.0,2002,,,0
Archer Daniels Midland Decatur,29.0,2002,039483102,"Archer Daniels Midland Co., Chicago, IL",85
Automatic Data Processing Inc Roseland,29.0,2002,053015103,"Automatic Data Processing Inc., Roseland, NJ",85
Baldor Electric Fort Smith,29.0,2002,,,0
Bank New York New York,29.0,2002,,,0
Bayer Corp Pittsburgh,29.0,2002,,,0
Bethlehem Steel Bethlehem,29.0,2002,,,0
Circuit City Stores Inc Richmond,29.0,2002,,,0
Coca Cola Enterprises Atlanta,29.0,2002,,,0
Comark Inc Bloomingdale,29.0,2002,,,0
Dole Food Inc Westlake Village,29.0,2002,,,0
Eli Lilly Indianapolis,29.0,2002,,,0
Franklin Templeton Investments San Mateo,29.0,2002,35472T100,"Franklin Templeton Investments, San Mateo, CA",86
Genuine Parts Atlanta,29.0,2002,,,0
Butt Grocery San Antonio,29.0,2002,,,0
Heinz Pittsburgh,29.0,2002,,,0
Hallmark Cards Kansas City,29.0,2002,,,0
Hannaford Brothers Scarborough,29.0,2002,,,0
Hasbro Inc Pawtucket,29.0,2002,,,0
Hormel Foods Austin,29.0,2002,,,0
Illinois Tool Works Inc Glenview,29.0,2002,,,0
International Paper Purchase,29.0,2002,,,0
Lear Corp Southfield,29.0,2002,,,0
Maytag Corp North Newton,29.0,2002,,,0
MBNA Corp Wilmington,29.0,2002,,,0
Morningstar Inc Chicago,29.0,2002,,,0
Nestle Purina PetCare Louis,29.0,2002,,,0
New York Life Insurance New York,29.0,2002,,,0
Newell Rubbermaid Inc Freeport,29.0,2002,,,0
Quantum Milpitas,29.0,2002,,,0
Donnelley Sons Chicago,29.0,2002,,,0
Radioshack Fort Worth,29.0,2002,,,0
Rite Aid Corp Camp Hill,29.0,2002,,,0
Rohm Haas Philadelphia,29.0,2002,,,0
Sprint Corp Westwood,29.0,2002,,,0
Staples Inc Westborough,29.0,2002,,,0
The Kroger Cincinnati,29.0,2002,,,0
The May Department Stores Louis,29.0,2002,577778103,"The May Department Stores Co., St. Louis, MO",85
TIAA CREF New York,29.0,2002,,,0
United Parcel Service UPS Atlanta,29.0,2002,911312106,"United Parcel Service Inc. (UPS), Atlanta, GA",86
Volkswagen America Inc Auburn Hills,29.0,2002,,,0
WorldCom Inc Clinton,29.0,2002,,,0
Domino’ Inc Ann Arbor,14.0,2002,,,0
Exxon Mobil Corp Irving,14.0,2002,,,0
FedEx Corp Memphis,14.0,2002,,,0
MeadWestvaco Corp Dayton,14.0,2002,,,0
Meijer Inc Grand Rapids,14.0,2002,,,0
Perot Systems Corp Dallas,14.0,2002,,,0
Shaw Industries Inc Dalton,14.0,2002,,,0
Wal Mart Stores Inc Bentonville,14.0,2002,,,0
CBRL Group Inc Cracker Barrel restaurants Lebanon ™,0.0,2002,22410J106,"CBRL Group Inc. (Cracker Barrel restaurants), Lebanon, TN",90
Emerson Electric Louis,0.0,2002,,,0
Lockheed Martin Corp Bethesda,0.0,2002,,,0
Advertising and Marketing Prime Access Inc New York,86.0,2002,,,0
Advertising and Marketing WPP Group USA New York,57.0,2002,,,0
Advertising and Marketing True North Communications Inc Chicago,43.0,2002,,,0
Advertising and Marketing Ayer Partners Inc New York,43.0,2002,,,0
Advertising and Marketing Omnicom Group New York,43.0,2002,,,0
Aerospace and Defense Honeywell International Inc Morristown,86.0,2002,,,0
Aerospace and Defense Raytheon Lexington,86.0,2002,,,0
Aerospace and Defense General Dynamics Corp Falls Church,57.0,2002,,,0
Aerospace and Defense Northrop Grumman Corp Los Angeles,57.0,2002,,,0
Aerospace and Defense Lockheed Martin Corp Bethesda,0.0,2002,,,0
Airlines AMR Corp /American Airlines Dallas Fort Worth Airport,100.0,2002,,,0
Airlines UAL/United Airlines Inc Elk Grove,86.0,2002,,,0
Airlines Airways Group Arlington,86.0,2002,,,0
Airlines Delta Airlines Inc Atlanta,71.0,2002,,,0
Airlines Northwest Airlines Eagan,71.0,2002,,,0
Airlines Continental Airlines Houston,57.0,2002,,,0
Airlines Southwest Airlines Dallas,43.0,2002,,,0
Apparel and Dept Stores Nike Inc Beaverton,100.0,2002,,,0
Apparel and Dept Stores Levi Strauss San Francisco,86.0,2002,,,0
Apparel and Dept Stores Nordstrom Seattle,71.0,2002,,,0
Apparel and Dept Stores Reebok International Stoughton,71.0,2002,,,0
Apparel and Dept Stores The Limited Inc Columbus,71.0,2002,,,0
Apparel and Dept Stores The Men’ Wearhouse Inc Houston,71.0,2002,,,0
Apparel and Dept Stores Donna Karan New York,57.0,2002,,,0
Apparel and Dept Stores Federated Department Stores Cincinnati,57.0,2002,,,0
Apparel and Dept Stores Gap Inc San Francisco,57.0,2002,,,0
Apparel and Dept Stores Bean Inc Freeport,57.0,2002,,,0
Apparel and Dept Stores Liz Claiborne Inc New York,57.0,2002,,,0
Apparel and Dept Stores Abercrombie Fitch New Albany,43.0,2002,,,0
Apparel and Dept Stores Penney Corp Inc Plano,43.0,2002,,,0
Apparel and Dept Stores The May Department Stores Louis,29.0,2002,,,0
Automotive Daimler Chrysler Corp Auburn Hills,86.0,2002,,,0
Automotive Ford Motor Dearborn,86.0,2002,,,0
Automotive General Motors Detroit,86.0,2002,,,0
Automotive Subaru America Inc Cherry Hill,86.0,2002,,,0
Automotive Delphi Automotive ‘Troy,71.0,2002,,,0
Automotive Toyota North America Inc Erlanger,71.0,2002,,,0
Automotive Bridgestone/Firestone Inc Nashville ™,43.0,2002,,,0
Automotive Dana Corp Toledo,43.0,2002,,,0
Automotive Pennzoil Quaker State Houston,43.0,2002,,,0
Automotive Genuine Parts Atlanta,29.0,2002,,,0
Automotive Lear Corp Southfield,29.0,2002,,,0
Automotive Volkswagen America Inc Auburn Hills,29.0,2002,,,0
Banking and Financial Services Morgan Chase New York,100.0,2002,,,0
Banking and Financial Services ABN AMRO Chicago,86.0,2002,,,0
Banking and Financial Services American Express New York,86.0,2002,,,0
Banking and Financial Services Bank America Corp Charlotte,86.0,2002,,,0
Banking and Financial Services Bank One Corp Chicago,86.0,2002,,,0
Banking and Financial Services Capital One Financial Corp Falls Church,86.0,2002,,,0
Banking and Financial Services Citigroup Inc New York,86.0,2002,,,0
Banking and Financial Services ETRADE Group Inc Menlo Park,86.0,2002,,,0
Banking and Financial Services FleetBoston Financial Corp Boston,86.0,2002,,,0
Banking and Financial Services Goldman Sachs Investment Banking New York,86.0,2002,,,0
Banking and Financial Services Harris Trust Savings Bank Chicago,86.0,2002,,,0
Banking and Financial Services Merrill Lynch New York,86.0,2002,,,0
Banking and Financial Services Northern Trust Corp Chicago,86.0,2002,,,0
Banking and Financial Services Prudential Financial Inc Newark,86.0,2002,,,0
Banking and Financial Services The Charles Schwab Corp San Francisco,86.0,2002,,,0
Banking and Financial Services UBS Paine Webber New York,86.0,2002,,,0
Banking and Financial Services Bancorp Minneapolis,86.0,2002,,,0
Banking and Financial Services Wachovia Corp Charlotte,86.0,2002,,,0
Banking and Financial Services Washington Mutual Savings Bank Seattle,86.0,2002,,,0
Banking and Financial Services Wells Fargo San Francisco,86.0,2002,,,0
Banking and Financial Services Deluxe Corp Shoreview,71.0,2002,,,0
Banking and Financial Services Fannie Mae Washington,71.0,2002,,,0
Banking and Financial Services Freddie Mac McLean,71.0,2002,,,0
Banking and Financial Services Providian Financial Corp San Francisco,71.0,2002,,,0
Banking and Financial Services USA Education Inc Sallie Mae Reston,71.0,2002,,,0
Banking and Financial Services Wainwright Bank Boston,71.0,2002,,,0
Banking and Financial Services Working Assets Funding Service San Francisco,71.0,2002,,,0
Banking and Financial Services SunTrust Banks Inc Atlanta,57.0,2002,,,0
Banking and Financial Services Visa International Foster City,57.0,2002,,,0
Banking and Financial Services Dow Jones New York,43.0,2002,,,0
Banking and Financial Services General Electric Fairfield,43.0,2002,,,0
Banking and Financial Services Instinet Group Inc New York,43.0,2002,,,0
Banking and Financial Services Lehman Brothers Holdings New York,43.0,2002,,,0
Banking and Financial Services Marsh McLennan New York,43.0,2002,,,0
Banking and Financial Services Mellon Financial Corp Pittsburgh,43.0,2002,,,0
Banking and Financial Services Morgan Stanley Dean Witter New York,43.0,2002,,,0
Banking and Financial Services Scudder Kemper Investments New York,43.0,2002,,,0
Banking and Financial Services Edwards Inc Louis,29.0,2002,,,0
Banking and Financial Services Bank New York New York,29.0,2002,,,0
Banking and Financial Services Franklin Templeton Investments San Mateo,29.0,2002,,,0
Banking and Financial Services MBNA Corp Wilmington,29.0,2002,,,0
Banking and Financial Services Morningstar Inc Chicago,29.0,2002,,,0
Chemicals and Biotechnology Air Products Chemicals Inc Allentown,71.0,2002,,,0
Chemicals and Biotechnology Dow Chemical Midland,71.0,2002,,,0
Chemicals and Biotechnology PPG Industries Pittsburgh,57.0,2002,,,0
Computer and Data Services SGI Mountain View,86.0,2002,,,0
Computer and Data Services Unisys Blue Bell,86.0,2002,,,0
Computer and Data Services Arise Communications Inc Oakland,71.0,2002,,,0
Computer and Data Services Digitaria Interactive Inc San Diego,57.0,2002,,,0
Computer and Data Services Electronic Data Systems Corp Plano,57.0,2002,,,0
Computer and Data Services Automatic Data Processing Inc Roseland,29.0,2002,,,0
Computer and Data Services Perot Systems Corp Dallas,14.0,2002,,,0
Computer Software Microsoft Corp Redmond,86.0,2002,,,0
Computer Software Quark Inc Denver,86.0,2002,,,0
Computer Software Adobe Systems San Jose,71.0,2002,,,0
Computer Software Oracle Corp Redwood Shores,71.0,2002,,,0
Computer Software Marimba Inc Mountain View,57.0,2002,,,0
Computer Software The Middleware Austin,57.0,2002,,,0
Computer Software Cambridge Technology Group Cambridge,43.0,2002,,,0
Computer Software SAP America Newton Square,43.0,2002,,,0
Computer Software Advanced Digital Information Corp Redmond,29.0,2002,,,0
Computers and Office Equipment Apple Computer Inc Cupertino,100.0,2002,,,0
Computers and Office Equipment NCR Corp Dayton,100.0,2002,,,0
Computers and Office Equipment Xerox Corp Stamford,100.0,2002,,,0
Computers and Office Equipment Compaq Computer Corp Houston,86.0,2002,,,0
Computers and Office Equipment — Hewlett Packard Palo Alto,86.0,2002,,,0
Computers and Office Equipment International Business Machines Corp Armonk,86.0,2002,,,0
Computers and Office Equipment — Sun Microsystems Palo Alto,86.0,2002,,,0
Computers and Office Equipment — Dell Computer Corp Austin,71.0,2002,,,0
Computers and Office Equipment Pitney Bowes Stamford,57.0,2002,,,0
Computers and Office Equipment — Software House International Somerset,57.0,2002,,,0
Computers and Office Equipment Tech Data Corp Clearwater,57.0,2002,,,0
Computers and Office Equipment — Avnet Inc Great Neck,43.0,2002,,,0
Computers and Office Equipment EMC Corp Hopkinton,43.0,2002,,,0
Computers and Office Equipment Gateway Inc North Sioux City,43.0,2002,,,0
Computers and Office Equipment — Lexmark International Inc Lexington,43.0,2002,,,0
Computers and Office Equipment — Seagate Technology Inc Scotts Valley,43.0,2002,,,0
Computers and Office Equipment Comark Inc Bloomingdale,29.0,2002,,,0
Computers and Office Equipment Quantum Milpitas,29.0,2002,,,0
Computers and Office Equipment — Radioshack Fort Worth,29.0,2002,,,0
Consulting Accenture Chicago,86.0,2002,,,0
Consulting Booz Allen Hamilton McLean,86.0,2002,,,0
Consulting Deloitte Touche Tohmatsu International New York,86.0,2002,,,0
Consulting Hewitt Associates Lincolnshire,86.0,2002,,,0
Consulting KPMG LLP Montvale,86.0,2002,,,0
Consulting McKinsey Inc New York,86.0,2002,,,0
Consulting PricewaterhouseCoopers New York,86.0,2002,,,0
Consulting Ernst and Young New York,57.0,2002,,,0
Consulting The Gallup Organization Princeton,57.0,2002,,,0
Engineering and Construction DPR Construction Redwood City,57.0,2002,,,0
Engineering and Construction The Williams Companies Inc Tulsa,43.0,2002,,,0
Engineering and Construction Applied Materials Engineering Inc San Francisco,29.0,2002,,,0
Engineering and Construction Bethlehem Steel Bethlehem,29.0,2002,,,0
Engineering and Construction Hlinois Tool Works Inc Glenview,29.0,2002,,,0
Entertainment and Publishing AOL Time Warner Inc New York,86.0,2002,,,0
Entertainment and Publishing Gannett Inc Arlington,86.0,2002,,,0
Entertainment and Publishing Scholastic Corp New York,86.0,2002,,,0
Entertainment and Publishing Vivendi Universal New York,86.0,2002,,,0
Entertainment and Publishing Walt Disney Burbank,86.0,2002,,,0
Entertainment and Publishing Blockbuster Inc Dallas,71.0,2002,,,0
Entertainment and Publishing New York Times New York,71.0,2002,,,0
Entertainment and Publishing Viacom Inc New York,71.0,2002,,,0
Entertainment and Publishing Dun Bradstreet New York,57.0,2002,,,0
Entertainment and Publishing Knight Ridder Newspapers Inc San Jose,57.0,2002,,,0
Entertainment and Publishing Reuters America Holdings Inc New York,57.0,2002,,,0
Entertainment and Publishing Times Mirror Los Angeles,57.0,2002,,,0
Entertainment and Publishing McGraw Hill New York,43.0,2002,,,0
Entertainment and Publishing Donnelley Sons Chicago,29.0,2002,,,0
Food Beverages and Groceries Coors Brewing Golden,86.0,2002,,,0
Food Beverages and Groceries General Mills Inc Minneapolis,86.0,2002,,,0
Food Beverages and Groceries Starbucks Corp Seattle,86.0,2002,,,0
Food Beverages and Groceries Ben and Jerry' Homemade Inc South Burlington,71.0,2002,,,0
Food Beverages and Groceries Darden Restaurants Orlando,71.0,2002,,,0
Food Beverages and Groceries Kellogg Battle Creek,71.0,2002,,,0
Food Beverages and Groceries The Coca Cola Atlanta,71.0,2002,,,0
Food Beverages and Groceries Compass Group North America Charlotte,57.0,2002,,,0
Food Beverages and Groceries Miller Brewing Milwaukee,57.0,2002,,,0
Food Beverages and Groceries Quaker Oats Chicago,57.0,2002,,,0
Food Beverages and Groceries Whole Foods Market Inc Austin,57.0,2002,,,0
Food Beverages and Groceries Anheuser Busch Louis,43.0,2002,,,0
Food Beverages and Groceries Campbell Soup Camden,43.0,2002,,,0
Food Beverages and Groceries Celestial Seasonings Boulder,43.0,2002,,,0
Food Beverages and Groceries Costco Wholesale Issaquah,43.0,2002,,,0
Food Beverages and Groceries Latrobe Brewing Latrobe,43.0,2002,,,0
Food Beverages and Groceries McDonald' Corp Oakbrook,43.0,2002,,,0
Food Beverages and Groceries Safeway Oakland,43.0,2002,,,0
