Company,CEI_Score,Year,cusip,firm_name,fuzzy_match_score
AEGON USA Inc Cedar Rapids,20.0,2014,,,0
Aetna Inc Hartford,89.0,2014,,,0
Ahold USA Inc Quincy,55.0,2014,,,0
Akin Gump Strauss Hauer Feld LLP Washington,100.0,2014,,,0
Allegheny Energy Inc Greensburg,15.0,2014,,,0
Allianz Life Insurance North America Minneapolis,60.0,2014,,,0
Allscripts Misys Healthcare Solutions Inc Chicago,30.0,2014,01999Y932,"Allscripts-Misys Healthcare Solutions Inc., Chicago, IL",87
Allstate Corp The Northbrook,93.0,2014,,,0
Alston Bird LLP Atlanta,100.0,2014,,,0
Amazon com Inc Seattle,56.0,2014,,,0
American Express New York h6©,95.0,2014,,,0
Andrews Kurth LLP Houston,90.0,2014,,,0
Anheuser Busch Companies Inc Louis,90.0,2014,,,0
Amold Porter LLP Washington,100.0,2014,,,0
Astellas Pharma Inc Deerfield > >,55.0,2014,,,0
ATT Inc Dallas,1.0,2014,,,0
BAE Systems Inc Arlington,85.0,2014,,,0
Bain Inc / Bridgespan Group Boston,100.0,2014,,,0
Baker Hostetler LLP Cleveland,90.0,2014,,,0
Baker McKenzie LLP Chicago,100.0,2014,,,0
Baker Botts LLP Houston,90.0,2014,,,0
Baker Donelson Bearman Caldwell Berkowitz Memphis >,85.0,2014,,,0
Baldor Electric Fort Smith > >,25.0,2014,,,0
Ballard Spahr LLP Philadelphia,90.0,2014,,,0
BASF Corp Florham Park,100.0,2014,,,0
Bausch Lomb Inc Rochester >,75.0,2014,,,0
Bayer Corp Pittsburgh,80.0,2014,,,0
Best Buy Inc Richfield,53.0,2014,,,0
Bingham McCutchen LLP Boston,100.0,2014,,,0
Black Veatch Corp Overland Park >,65.0,2014,,,0
Bloomin’ Brands Inc Tampa,70.0,2014,,,0
Blue Cross Blue Shield Florida Inc Jacksonville,100.0,2014,,,0
BMO Bankcorp Inc Chicago,100.0,2014,,,0
Bob Evans Farms Inc Columbus >,75.0,2014,,,0
Boeing Chicago,39.0,2014,,,0
Boston Consulting Group Boston,100.0,2014,,,0
America Inc Houston,90.0,2014,,,0
Bracewell Giuliani Houston,90.0,2014,,,0
Bridgestone Americas Holding Inc Nashville,70.0,2014,,,0
Bright Horizons Family Solutions Inc Watertown,90.0,2014,,,0
Brown Brothers Harriman New York > >,65.0,2014,,,0
Brown Rudnick LLP Boston,100.0,2014,,,0
Bryan Cave LLP Saint Louis,100.0,2014,,,0
Burlington Northern Santa Corp Fort Worth,20.0,2014,,,0
Wholesale Grocers Inc Keene,30.0,2014,,,0
Cadwalader Wickersham Taft LLP New York,100.0,2014,,,0
Canadian Imperial Bank Commerce New York,70.0,2014,136069101,"Canadian Imperial Bank of Commerce, New York, NY",85
Capgemini LLC New York,90.0,2014,,,0
Cardinal Health Inc Dublin,21.0,2014,,,0
Cargill Inc Wayzata,100.0,2014,,,0
Caribou Coffee Company Inc Minneapolis,55.0,2014,,,0
Carlson Companies Inc Minnetonka,85.0,2014,,,0
Carnival Corp Miami,85.0,2014,,,0
Caterpillar Inc Peoria,46.0,2014,,,0
Chadbourne Parke LLP New York,90.0,2014,,,0
Chamberlin Edmonds Associates Inc Atlanta >,40.0,2014,,,0
Chevron Corp San Ramon,3.0,2014,,,0
Choate Hall Stewart LLP Boston,100.0,2014,,,0
Choice Hotels International Inc Rockville,100.0,2014,,,0
Classified Ventures LLC Chicago,90.0,2014,,,0
Cleary Gottlieb Steen Hamilton LLP New York,100.0,2014,,,0
CNA Insurance Chicago,85.0,2014,,,0
Coca Cola The Atlanta,59.0,2014,,,0
Compass Bancshares Inc BBVA Compass Birmingham,65.0,2014,,,0
Compass Group USA Inc Charlotte,65.0,2014,,,0
Compuware Corp Detroit,60.0,2014,,,0
Cooley LLP Palo Alto,90.0,2014,,,0
Corbis Corp Seattle,50.0,2014,,,0
Cox Enterprises Inc Atlanta,90.0,2014,,,0
Cravath Swaine Moore LLP New York,90.0,2014,,,0
Crowell Moring LLP Washington,100.0,2014,,,0
CVS Caremark Corp Woonsocket,18.0,2014,,,0
Davis Polk Wardwell LLP New York,75.0,2014,,,0
Davis Wright Tremaine LLP Seattle,100.0,2014,,,0
Day Pitney LLP Hartford,80.0,2014,,,0
Debevoise Plimpton LLP New York,100.0,2014,,,0
Deere Moline,97.0,2014,,,0
Dell Inc Round Rock,44.0,2014,,,0
Deloitte LLP New York,100.0,2014,,,0
Delta Air Lines Inc Atlanta,83.0,2014,,,0
Dentons LLP New York,100.0,2014,,,0
Depository Trust Clearing Corp The New York,100.0,2014,,,0
Deutsche Bank New York,100.0,2014,,,0
Digitas Inc Boston,100.0,2014,,,0
Dollar Thrifty Automotive Group Inc Tulsa,70.0,2014,256743105,"Dollar Thrifty Automotive Group Inc., Tulsa, OK",87
‘ ” Percentage the rated employers,79.0,2014,,,0
‘ / Percentage the rated employers who are,1.0,2014,,,0
the basis race color religion sex including pregnancy national origin age,40.0,2014,,,0
gay bisexual and transgender employees but remains legal states discriminate,29.0,2014,,,0
CEI rated employers provide employment protections,99.0,2014,,,0
This criterion has seen the most rapid growth any other element the CEI just,5.0,2014,,,0
states and the District Columbia California,17.0,2014,,,0
Massachusetts effective July Maine Minnesota,1.0,2014,,,0
states and the District Columbia addition the states above,21.0,2014,,,0
CElI rated employers provide medical and comprehensive health,90.0,2014,,,0
Changing the employers providing partner health insurance percent,68.0,2014,,,0
percent employees’,20.0,2014,,,0
CEI rated employers have complete parity spousal and partner,69.0,2014,,,0
Employee Discounts,98.0,2014,,,0
Bereavement Leave,96.0,2014,,,0
Adoption Assistance,96.0,2014,,,0
Relocation Assistance,95.0,2014,,,0
Supplemental Life,92.0,2014,,,0
FMLA type Leave,86.0,2014,,,0
Spotlight Baby January and every day for the next years Baby Boomers will reach age,1.0,2014,,,0
Retiree Health the CEl rated employers offering retiree health care coverage percent CEl rated,84.0,2014,,,0
rollover provision Jan The PPA also allows for hardship withdrawals from,1.0,2014,,,0
their employees percent those with pensions offer QUSAs their employees’,76.0,2014,,,0
domestic partners while percent offer QPSAs,75.0,2014,,,0
major employers affording transgender inclusive health care coverage from the,49.0,2014,,,0
employers offering,49.0,2014,,,0
this year’ rated businesses afford transgender inclusive,46.0,2014,,,0
CEl rated employers offer robust set practices,2.0,2014,,,0
CEl rated employers offer employees question options,8.0,2014,,,0
Organizational Competency LGBT Inclusion,4.0,2014,,,0
” Businesses,5.0,2014,,,0
Currently percent CEI participants allow employees voluntarily disclose their sexual,48.0,2014,,,0
CEI rated employers have employee resource group diversity,82.0,2014,,,0
employee groups percent have diversity councils and percent rated,76.0,2014,,,0
/ with LGBT Employee,7.0,2014,,,0
recognized LGBT employee group percent reported being expressly for LGBT and allied,88.0,2014,,,0
majority percent executive champions identify allies while percent reported,52.0,2014,,,0
CEI Rated Employee groups are,96.0,2014,,,0
sponsored Executive Champion,2.0,2014,,,0
identify Allies,2.0,2014,,,0
Criterion Businesses That Positively Engage the External LGBT Community,4.0,2014,,,0
CEl rated businesses report some form public engagement,9.0,2014,,,0
This percent participants represents least three discreet engagement efforts per,79.0,2014,,,0
another show steadfast support for the LGBT community percent CEI participants,61.0,2014,,,0
November the Senate voted pass the Employment Non,64.0,2014,,,0
Senate Democrats joined Senate Republicans approve the bill that would provide,10.0,2014,,,0
Globa! Operations The majority businesses surveyed the CEI — percent — has operations outside the and,64.0,2014,,,0
operations and percent have distinct global codes conduct that specify expectations workplace,54.0,2014,,,0
Vendor Standards practices with the contracting employer majority businesses percent has established supplier,61.0,2014,,,0
,8.0,2014,,,0
ees <,2.0,2014,,,0
Employer Headquarters Location 1b 2a 2b 2c 3a 3b,4.0,2014,,,0
3M Paul,2.0,2014,,,0
Kearney Inc Chicago,100.0,2014,,,0
Armani Exchange New York,100.0,2014,,,0
AAA Northern California Nevada Utah Insurance Exchange Walnut Creek,100.0,2014,,,0
Abercrombie Fitch New Albany,100.0,2014,,,0
Accenture Ltd New York,0.0,2014,,,0
Aetna Inc Hartford,100.0,2014,,,0
AIG New York MEK,100.0,2014,,,0
Akin Gump Strauss Hauer Feld LLP Washington ©,100.0,2014,,,0
Alcatel Lucent Murray Hill,100.0,2014,,,0
Alcoa Inc New York FRE,100.0,2014,,,0
Alston Bird LLP Atlanta,100.0,2014,,,0
AMC Entertainment Inc Leawood,100.0,2014,,,0
American Eagle Outfitters Inc Pittsburgh,100.0,2014,,,0
American Express New York,100.0,2014,,,0
Ameriprise Financial Inc Minneapolis BPX,100.0,2014,,,0
AMR Corp American Airlines Fort Worth © MRPX!,100.0,2014,,,0
Aon Corp Chicago BPEL,100.0,2014,,,0
Apple Inc Cupertino Hai,100.0,2014,,,0
Arent Fox LLP Washington,100.0,2014,,,0
Arnold Porter LLP Washington,100.0,2014,,,0
ATT Inc Dallas MBhl,100.0,2014,,,0
Automatic Data Processing Inc Roseland Bei,100.0,2014,,,0
Avon Products Inc New York MPKr!,100.0,2014,,,0
Bain Inc / Bridgespan Group Boston,100.0,2014,,,0
Baker McKenzie LLP Chicago,0.0,2014,,,0
Bank America Corp Charlotte MBE,100.0,2014,,,0
Bank New York Mellon Corp The New York Mala,100.0,2014,,,0
Barclays New York,100.0,2014,,,0
Barnes Noble Inc New York Bia,100.0,2014,,,0
BASF Corp Florham Park,100.0,2014,,,0
Best Buy Inc Richfield ©,100.0,2014,,,0
Bingham McCutchen LLP Boston,100.0,2014,,,0
Biogen Idec Inc Weston,100.0,2014,,,0
BlackRock New York MPEK,100.0,2014,,,0
Blue Cross Blue Shield Florida Inc Jacksonville ©,100.0,2014,,,0
Blue Cross Blue Shield Minnesota Eagan,100.0,2014,,,0
BMO Bankcorp Inc Chicago,0.0,2014,,,0
BNP Paribas New York,100.0,2014,,,0
Boehringer Ingelheim USA Corp Ridgefield,100.0,2014,,,0
Boeing Chicago,100.0,2014,,,0
Booz Allen Hamilton Inc McLean,100.0,2014,,,0
Boston Consulting Group Boston,100.0,2014,,,0
Bristol Myers Squibb New York BKY,100.0,2014,,,0
Brown Rudnick LLP Boston,2.0,2014,,,0
Bryan Cave LLP Saint Louis,100.0,2014,,,0
Technologies Inc Islandia Heyy,100.0,2014,,,0
Cadwalader Wickersham Taft LLP New York,100.0,2014,,,0
Caesars Entertainment Corp Las Vegas,100.0,2014,,,0
Campbell Soup Camden EEY!,100.0,2014,,,0
Capital One Financial Corp McLean Bre,0.0,2014,,,0
Cardinal Health Inc Dublin ©,100.0,2014,,,0
CareFusion Corp San Diego,100.0,2014,,,0
Cargill Inc Wayzata,100.0,2014,,,0
Carlton Fields Tampa,100.0,2014,,,0
CBRE Inc Los Angeles © Bui,100.0,2014,,,0
Chapman and Cutler LLP Chicago,100.0,2014,,,0
Charles Schwab Corp The San Francisco BRt,100.0,2014,,,0
Chevron Corp San Ramon,100.0,2014,,,0
Choate Hall Stewart LLP Boston,100.0,2014,,,0
Choice Hotels International Inc Rockville,100.0,2014,,,0
Chrysler Group LLC Auburn Hills,100.0,2014,,,0
Chubb Corp Warren,100.0,2014,,,0
CIGNA Corp Bloomfield ©,100.0,2014,,,0
Cisco Systems Inc San Jose !,100.0,2014,,,0
Citigroup Inc New York,100.0,2014,,,0
Cleary Gottlieb Steen Hamilton LLP New York,100.0,2014,,,0
Clifford Chance LLP New York,100.0,2014,,,0
Clorox Oakland,100.0,2014,,,0
Coca Cola The Atlanta,100.0,2014,,,0
Comcast Corp Philadelphia,100.0,2014,,,0
Corning Inc Corning © © ERP,0.0,2014,,,0
Covington Burling LLP Washington,100.0,2014,,,0
Crowell Moring LLP Washington,100.0,2014,,,0
Cummins Inc Columbus Hii,100.0,2014,,,0
Danaher Corp Washington BEE,100.0,2014,,,0
Darden Restaurants Inc Orlando ERED,100.0,2014,,,0
Davis Wright Tremaine LLP Seattle,100.0,2014,,,0
Debevoise Plimpton LLP New York,100.0,2014,,,0
Dechert LLP Philadelphia,100.0,2014,,,0
Delhaize America Inc Salisbury ©,100.0,2014,,,0
Dell Inc Round Rock Bru,100.0,2014,,,0
Deloitte LLP New York,100.0,2014,,,0
Dentons LLP New York,100.0,2014,,,0
Depository Trust Clearing Corp The New York,100.0,2014,,,0
Deutsche Bank New York,100.0,2014,,,0
Diageo North America Norwalk ©,100.0,2014,,,0
Dickstein Shapiro LLP Washington,100.0,2014,,,0
Digitas Inc Boston,2.0,2014,,,0
Discover Financial Services Riverwoods,100.0,2014,,,0
DLA Piper Baltimore,100.0,2014,,,0
Dorsey Whitney LLP Minneapolis,100.0,2014,,,0
Dow Chemical The Midland ©,100.0,2014,,,0
Dykema Gossett PLLC Detroit,0.0,2014,,,0
Pont Nemours and DuPont Wilmington,100.0,2014,,,0
Gallo Winery Modesto,100.0,2014,,,0
Eastman Kodak Rochester COM,0.0,2014,,,0
eBay Inc San Jose Myr,100.0,2014,,,0
Ecolab Inc Paul / BEI,100.0,2014,,,0
Edwards Wildman Palmer LLP Boston,100.0,2014,,,0
Electronic Arts Inc Redwood City / Bly,100.0,2014,,,0
Eli Lilly Indianapolis,0.0,2014,,,0
EMC Corp Hopkinton EEr,100.0,2014,,,0
Ernst Young LLP New York ©,100.0,2014,,,0
Exelon Corp Chicago,100.0,2014,,,0
Faegre Baker Daniels Minneapolis,100.0,2014,,,0
Federal Home Loan Mortgage Corp Freddie Mac McLean,100.0,2014,313400301,"Federal Home Loan Mortgage Corp. (Freddie Mac), McLean, VA",85
Fenwick West LLP Mountain View,100.0,2014,,,0
Fish Richardson Boston,100.0,2014,,,0
Foley Lardner LLP Milwaukee,100.0,2014,,,0
Foley Hoag LLP Boston,0.0,2014,,,0
Ford Motor Dearborn,100.0,2014,,,0
Fried Frank Harris Shriver Jacobson LLP New York,100.0,2014,,,0
GameStop Corp Grapevine BPyz,100.0,2014,,,0
Gap Inc San Francisco BBE,100.0,2014,,,0
Genentech Inc South San Francisco,100.0,2014,,,0
General Electric Fairfield,100.0,2014,,,0
General Mills Inc Minneapolis REH,100.0,2014,,,0
General Motors Detroit,0.0,2014,,,0
Gibson Dunn Crutcher LLP Los Angeles,100.0,2014,,,0
GlaxoSmithKline LLC Research Triangle Park,0.0,2014,,,0
Goldman Sachs Group Inc The New York,100.0,2014,,,0
Goodwin Procter LLP Boston,0.0,2014,,,0
Google Inc Mountain View,100.0,2014,,,0
Group Health Cooperative Seattle,100.0,2014,,,0
Group Health Permanente Seattle,100.0,2014,,,0
Hartford Financial Services Group Inc The Hartford BBE,100.0,2014,,,0
Harvard Pilgrim Health Care Inc Wellesley,100.0,2014,,,0
Herman Miller Inc Zeeland,100.0,2014,,,0
Hewlett Packard Palo Alto MRle,100.0,2014,,,0
Hilton Worldwide Inc McLean,100.0,2014,,,0
Hinshaw Culbertson LLP Chicago,100.0,2014,,,0
,2.0,2014,,,0
Hogan Lovells LLP Washington,100.0,2014,,,0
HSBC North America New York,100.0,2014,,,0
Humana Inc Louisville,100.0,2014,,,0
Huntington Bancshares Inc Columbus,100.0,2014,,,0
Hunton Williams LLP Washington,0.0,2014,,,0
Huron Consulting Group Inc Chicago,100.0,2014,,,0
Hyatt Hotels Corp Chicago Bato,100.0,2014,,,0
ING North America Insurance Corp New York,100.0,2014,,,0
International Business Machines Corp IBM Armonk,100.0,2014,459200101,"International Business Machines Corp. (IBM), Armonk, NY",88
Interpublic Group Companies Inc New York Bit,100.0,2014,,,0
Intuit Inc Mountain View ©,100.0,2014,,,0
Jenner Block LLP Chicago,100.0,2014,,,0
Johnson Johnson New Brunswick ©,100.0,2014,,,0
JPMorgan Chase New York Hla,100.0,2014,,,0
Gates LLP Pittsburgh,100.0,2014,,,0
Kaiser Permanente Oakland,100.0,2014,,,0
Katten Muchin Rosenman LLP Chicago ©,100.0,2014,,,0
Kellogg Battle Creek,0.0,2014,,,0
KeyCorp Cleveland,0.0,2014,,,0
Kimpton Hotel Restaurant Group Inc San Francisco,100.0,2014,,,0
King Spalding LLP Atlanta,100.0,2014,,,0
Kirkland Ellis LLP Chicago,100.0,2014,,,0
KPMG LLP New York,100.0,2014,,,0
Kraft Foods Group Inc Northfield MEA,0.0,2014,,,0
Kramer Levin Naftalis Frankel LLP New York,100.0,2014,,,0
Land 'Lakes Inc Arden Hills,100.0,2014,,,0
Latham Watkins LLP New York,100.0,2014,,,0
Leo Burnett Company Inc Chicago,0.0,2014,,,0
Levi Strauss San Francisco !,100.0,2014,,,0
Lexmark International Inc Lexington /,0.0,2014,,,0
Limited Brands Inc Columbus,0.0,2014,,,0
Littler Mendelson San Francisco,100.0,2014,,,0
Lockheed Martin Corp Bethesda ©,100.0,2014,,,0
Marriott International Inc Bethesda M4,100.0,2014,,,0
Marsh McLennan Companies Inc New York,100.0,2014,,,0
Massachusetts Mutual Life Insurance Springfield,100.0,2014,,,0
MasterCard Inc Purchase,100.0,2014,,,0
Mayer Brown LLP Chicago,100.0,2014,,,0
McDermott Will Emery LLP Chicago,0.0,2014,,,0
McKesson Corp San Francisco,100.0,2014,,,0
McKinsey Inc New York ©,100.0,2014,,,0
Medtronic Inc Minneapolis HEL,0.0,2014,,,0
Merck Inc Whitehouse Station,100.0,2014,,,0
MetLife Inc New York MIKY3,0.0,2014,,,0
MGM Resorts International Las Vegas EEX !,100.0,2014,,,0
Microsoft Corp Redmond,100.0,2014,,,0
Milbank Tweed Hadley McCloy LLP New York,100.0,2014,,,0
MillerCoors LLC Chicago,100.0,2014,,,0
Mintz Levin Cohn Ferris Glovsky Popeo Boston,100.0,2014,,,0
Mitchell Gold Bob Williams Taylorsville,100.0,2014,,,0
Monsanto Louis © BPP!,100.0,2014,,,0
Moody' Corp New York,100.0,2014,,,0
Morgan Lewis Bockius LLP Philadelphia,100.0,2014,,,0
Morgan Stanley New York,100.0,2014,,,0
Morrison Foerster LLP San Francisco,100.0,2014,,,0
MSLGROUP Americas New York,100.0,2014,,,0
Nationwide Columbus © / Mle,100.0,2014,,,0
Navigant Consulting Inc Chicago,100.0,2014,,,0
Nielsen The New York City ©,100.0,2014,,,0
Nike Inc Beaverton,0.0,2014,,,0
Nissan North America Inc Franklin,100.0,2014,,,0
Nixon Peabody LLP Boston,100.0,2014,,,0
Nokia Corp Irving,0.0,2014,,,0
Nordstrom Inc Seattle,100.0,2014,,,0
Northern Trust Corp Chicago,100.0,2014,,,0
Novartis Pharmaceuticals Corp East Hanover,100.0,2014,,,0
'Melveny Myers LLP Los Angeles,100.0,2014,,,0
Office Depot Inc Boca Raton BPxx!,100.0,2014,,,0
Oracle Corp Redwood City © ©,0.0,2014,,,0
Orbitz Worldwide Inc Chicago,100.0,2014,,,0
Orrick Herrington Sutcliffe LLP San Francisco,100.0,2014,,,0
Owens Corning Toledo,100.0,2014,,,0
Patterson Belknap Webb Tyler LLP New York,100.0,2014,,,0
Paul Hastings LLP Los Angeles,0.0,2014,,,0
Paul Weiss Rifkind Wharton Garrison LLP New York,100.0,2014,,,0
Pearson Inc New York,100.0,2014,,,0
PepsiCo Inc Purchase © Bry,100.0,2014,,,0
Perkins Coie LLP Seattle,100.0,2014,,,0
Pfizer Inc New York,100.0,2014,,,0
PGE Corp San Francisco MEre,0.0,2014,,,0
Pillsbury Winthrop Shaw Pittman LLP New York,100.0,2014,,,0
PNC Financial Services Group Inc The Pittsburgh / Mla,100.0,2014,,,0
Portland General Electric Portland Bry,100.0,2014,,,0
PricewaterhouseCoopers LLP New York,100.0,2014,,,0
Procter Gamble Cincinnati,100.0,2014,,,0
Progressive Corp The Mayfield Village Rie,100.0,2014,,,0
Prudential Financial Inc Newark,100.0,2014,,,0
Publicis Inc New York,100.0,2014,,,0
QUALCONM Inc San Diego REZ,100.0,2014,,,0
Raytheon Waltham ©,100.0,2014,,,0
Razorfish Seattle,100.0,2014,,,0
<,0.0,2014,,,0
RBC Wealth Management Minneapolis,100.0,2014,,,0
Reed Smith LLP Pittsburgh,100.0,2014,,,0
Replacements Ltd McLeansville,100.0,2014,,,0
Robins Kaplan Miller Ciresi LLP Minneapolis ©,100.0,2014,,,0
Rockwell Automation Inc Milwaukee Brn,100.0,2014,,,0
Ropes Gray LLP Boston,100.0,2014,,,0
Safeway Inc Pleasanton,100.0,2014,,,0
salesforce com Inc San Francisco,100.0,2014,,,0
SAP America Inc Newtown Square,0.0,2014,,,0
Schiff Hardin LLP Chicago,0.0,2014,,,0
Sears Holdings Corp Hoffman Estates,100.0,2014,,,0
Sedgwick LLP San Francisco ©,100.0,2014,,,0
Sempra Energy San Diego,100.0,2014,,,0
Seyfarth Shaw LLP Chicago ©,100.0,2014,,,0
Shearman Sterling LLP New York,100.0,2014,,,0
Sheppard Mullin Richter Hampton LLP Los Angeles ©,100.0,2014,,,0
Shook Hardy Bacon LLP Kansas City,100.0,2014,,,0
Sidley Austin LLP Chicago,100.0,2014,,,0
Simpson Thacher Bartlett LLP New York,100.0,2014,,,0
SIRIUS Radio Inc New York,100.0,2014,,,0
Skadden Arps Slate Meagher Flom LLP New York,100.0,2014,,,0
